request_id,request_date,connector,connector_type,connector_reachable,edge_type,target_entity,target_entity_title,target_entity_company,same_title_family,source_file,relationship_date,recency_days_at_request,availability,confidence,limitations
R1136,2026-03-14,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1136,2026-03-14,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1137,2025-09-15,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_aldridge.csv,2024-04-17,516.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_beckett.csv,2026-03-16,-182.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_raghunathan.csv,2018-10-25,2517.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3544.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_whitfield.csv,2016-11-21,3220.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,2902.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1137,2025-09-15,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1137,2025-09-15,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1139,2025-10-28,Elena Duvall,Advisor,True,export_colleague_at_target_account,Idris Drummond,Chief Digital Officer,Brightmoor Energy,False,connections_duvall.csv,2017-07-02,3040.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1139,2025-10-28,Idris Drummond,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Brightmoor Energy,,Brightmoor Energy,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1140,2025-09-17,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_aldridge.csv,2024-04-17,518.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Tomás Beckett,Internal,True,export_colleague_at_target_account,Marcus Salcedo,Director of Software Engineering,Harrowgate Health,False,connections_beckett.csv,2026-03-16,-180.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_raghunathan.csv,2018-10-25,2519.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Owen Trask,Investor,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_trask.csv,2016-01-02,3546.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Dana Whitfield,Internal,True,export_colleague_at_target_account,Amara Thackeray,Chief Operating Officer,Harrowgate Health,False,connections_whitfield.csv,2016-11-21,3222.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Dana Whitfield,Internal,True,export_colleague_at_target_account,Ingrid Marchetti,Head of Developer Productivity,Harrowgate Health,False,connections_whitfield.csv,2017-10-05,2904.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1140,2025-09-17,Amara Thackeray,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2012-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1140,2025-09-17,Ingrid Marchetti,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Harrowgate Health,,Harrowgate Health,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1141,2025-11-25,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Tomás Ferreira,VP Enterprise Architecture,Ironvale Steel,False,connections_aldridge.csv,2018-11-19,2563.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1141,2025-11-25,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Tanvi Eastcott,Chief Data Officer,Ironvale Steel,False,connections_aldridge.csv,2026-07-05,-222.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1141,2025-11-25,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Tanvi Eastcott,Chief Data Officer,Ironvale Steel,False,connections_raghunathan.csv,2027-07-04,-586.0,post_dates_request,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1141,2025-11-25,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Tomás Ferreira,VP Enterprise Architecture,Ironvale Steel,False,connections_raghunathan.csv,2017-06-21,3079.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1141,2025-11-25,Callum Oldfield-Fairweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio_board_seat,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,,,snapshot_only_historical_unknown,medium,Candidate path visible in supplied current snapshot; historical availability unknown. Board seat implies direct access to leadership. Connector is not on the roster and appears in no export: reachability unproven.
R1141,2025-11-25,Matteo Falkenrath-Merriweather,Investor/Advisor (not on roster or in exports),False,investor_portfolio,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,,,snapshot_only_historical_unknown,low,Candidate path visible in supplied current snapshot; historical availability unknown. Connector is not on the roster and appears in no export: reachability unproven.
R1141,2025-11-25,Tomás Ferreira,Investor/Advisor (not on roster or in exports),False,investor_alumni_prior_employer,Ironvale Steel,,Ironvale Steel,False,investor_network.csv,2015-01-01,,time_aware_available,low,Alumni relationship inferred from prior employment (year-only dates); whether live contacts remain inside the account is unknown.
R1142,2025-09-26,Marcus Aldridge,Advisor,True,export_colleague_at_target_account,Kofi Jarrold,Chief Information Officer,Marchford Clinics,False,connections_aldridge.csv,2023-09-18,739.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1142,2025-09-26,Priya Raghunathan,Investor,True,export_colleague_at_target_account,Teodor Zubkov,Program Manager,Marchford Clinics,False,connections_raghunathan.csv,2020-12-24,1737.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1142,2025-09-26,Owen Trask,Investor,True,export_colleague_at_target_account,Teodor Zubkov,Program Manager,Marchford Clinics,False,connections_trask.csv,2020-05-24,1951.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
R1143,2026-03-04,Elena Duvall,Advisor,True,export_colleague_at_target_account,Priya Fairweather,Head of Platform Engineering,Gravenhurst Motors,False,connections_duvall.csv,2018-07-13,2791.0,time_aware_available,low,"Connection is to a colleague at the target account, not the requested person; onward reachability inside the account is unknown."
